trajectory_index,source_cell_index,source_time,source_cell_type,predicted_label,max_prob,time_used,primary_domain,secondary_domain,prob__EryP,prob__HSC,prob__MasP,prob__MkP,prob__MoP,prob__NeuP,target_group,target_genes,z_score,time_requested,cell_type_requested,cell_type_used,label_rule,selection_source
180,180,0.0,EryP,MkP,0.99997742241865,3.0,1,2,1.8694669310463705e-05,3.4744962185795763e-06,2.603019913134458e-10,0.99997742241865,3.6446709119562683e-07,4.368842794197047e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3505,3505,0.0,MkP,MkP,0.9999772142363316,3.0,1,2,1.0742747252325934e-05,1.2030213607934445e-05,2.3834959445171844e-10,0.9999772142363316,4.576858019947595e-09,7.987600583602875e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3825,3825,0.0,EryP,MkP,0.9999762857588012,3.0,1,2,2.0098097887673024e-05,3.34844897499746e-06,1.679588074296319e-10,0.9999762857588012,2.666983779636682e-07,8.279990844343323e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1580,1580,0.0,EryP,MkP,0.9999756824200984,3.0,1,2,1.6696650781610083e-05,7.610103246947926e-06,5.181457868326936e-11,0.9999756824200984,8.5381297655028e-09,2.235928695698621e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
97,97,0.0,EryP,MkP,0.9999755547639608,3.0,1,2,2.034319549420677e-05,4.088489247743016e-06,3.0880268489192004e-10,0.9999755547639608,8.578348840388031e-09,4.664145945279667e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4979,4979,0.0,MkP,MkP,0.9999752523367808,3.0,1,2,2.046191221642808e-05,4.2270690815545e-06,2.5973535241308463e-11,0.9999752523367808,4.2830788085888526e-08,1.5825159675585934e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5464,5464,0.0,EryP,MkP,0.99997373429158,3.0,1,2,1.896598337660723e-05,6.047910104264684e-06,3.4861304725687955e-11,0.99997373429158,1.248613764489363e-06,3.1663135576634647e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6180,6180,0.0,EryP,MkP,0.9999736977095298,3.0,1,2,1.5112822356693105e-05,1.1061165020241585e-05,5.6717463122680295e-11,0.9999736977095298,1.2574048836965914e-07,2.505887200964052e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1399,1399,0.0,EryP,MkP,0.9999728618623356,3.0,1,2,2.231939429704509e-05,4.805714128637133e-06,2.9009842853355766e-10,0.9999728618623356,1.049956824929908e-08,2.239571951198361e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6982,6982,0.0,EryP,MkP,0.999972431964478,3.0,1,2,2.579246435001021e-05,1.7694043946034746e-06,2.0816637670076964e-11,0.999972431964478,5.839997502936314e-09,3.0596317665751767e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4646,4646,0.0,EryP,MkP,0.9999722847440308,3.0,1,2,1.4989125732424269e-05,1.0751366176942993e-05,1.161838651107667e-09,0.9999722847440308,1.9717316225990444e-06,1.8705987736759326e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4142,4142,0.0,EryP,MkP,0.9999720770444982,3.0,1,2,2.431643415944597e-05,3.6037205400762426e-06,9.962728293990772e-11,0.9999720770444982,1.6740846358464727e-09,1.0270904158273584e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5891,5891,0.0,EryP,MkP,0.9999717839657531,3.0,1,2,7.970848415210572e-06,2.023283820509473e-05,6.34183640724386e-11,0.9999717839657531,1.0490871392000189e-08,1.793336616407709e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6473,6473,0.0,EryP,MkP,0.9999713098500784,3.0,1,2,2.4275023418094104e-05,3.959121549994047e-06,1.3749444075914831e-09,0.9999713098500784,4.518509198802259e-07,2.7790891319097303e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5256,5256,0.0,MkP,MkP,0.9999700389479944,3.0,1,2,1.2985137330129984e-06,2.864794724371181e-05,2.181358042870516e-11,0.9999700389479944,1.1779889053698944e-08,2.789326565159317e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1487,1487,0.0,EryP,MkP,0.999969095862613,3.0,1,2,6.8321907102653305e-06,2.4059364045150133e-05,4.2955177645668836e-11,0.999969095862613,8.020581065271876e-09,4.519095620311655e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1610,1610,0.0,MkP,MkP,0.9999690148613336,3.0,1,2,9.418101909446468e-06,2.047445052469137e-05,4.948180008623671e-10,0.9999690148613336,1.06087446719792e-06,3.1216947084424205e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5503,5503,0.0,EryP,MkP,0.9999677167480552,3.0,1,2,2.089993023321178e-05,1.1088604077048175e-05,9.42635443210871e-12,0.9999677167480552,2.926613416661447e-07,2.046866217615348e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
60,60,0.0,MkP,MkP,0.9999673630209132,3.0,1,2,9.767791746761026e-06,2.2793660560750376e-05,6.83013385205205e-11,0.9999673630209132,5.1055018506948136e-08,2.4403459282462626e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4446,4446,0.0,EryP,MkP,0.999965252950006,3.0,1,2,1.919474566109748e-05,5.6463086215260205e-06,2.101309850980656e-10,0.999965252950006,9.896814062088213e-06,8.971518270249031e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4638,4638,0.0,EryP,MkP,0.9999639920809632,3.0,1,2,2.971066368375395e-05,4.268732770484354e-06,3.821933578052355e-09,0.9999639920809632,2.023883644440615e-06,8.170044941127446e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3552,3552,0.0,EryP,MkP,0.99996279043057,3.0,1,2,3.234730743405591e-05,2.684930198200106e-06,4.5640391569242225e-10,0.99996279043057,2.175218545753996e-06,1.6568479910230783e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6967,6967,0.0,EryP,MkP,0.9999618753622684,3.0,1,2,1.0448066837635574e-05,2.593089303631393e-05,6.87081028642264e-10,0.9999618753622684,1.7371305378671269e-06,7.860238866055471e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
675,675,0.0,EryP,MkP,0.9999596892394392,3.0,1,2,2.278011732594433e-06,3.803046448486332e-05,9.130744458948124e-14,0.9999596892394392,2.034437032854509e-09,2.498150585540964e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2937,2937,0.0,EryP,MkP,0.9999593960175204,3.0,1,2,2.377086877672081e-05,1.6063341201736883e-05,1.377523909752389e-10,0.9999593960175204,7.631692828023993e-07,6.465465766438913e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
635,635,0.0,EryP,MkP,0.999959141449456,3.0,1,2,3.5399092831965765e-05,4.975691204900214e-06,8.789927760208583e-10,0.999959141449456,4.7223921523573394e-07,1.0648299285532229e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2032,2032,0.0,EryP,MkP,0.9999590039154052,3.0,1,2,3.9387452328421295e-05,1.556403489442583e-06,5.6991847643160277e-11,0.9999590039154052,5.133467965693067e-08,8.371056928356931e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1397,1397,0.0,EryP,MkP,0.9999582339395892,3.0,1,2,3.942917842556354e-05,1.954225655439968e-06,5.63173617706503e-10,0.9999582339395892,3.814912773803505e-07,6.018788091151875e-10,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7914,7914,0.0,EryP,MkP,0.999956890126796,3.0,1,2,2.7875376681622742e-05,1.5213240137773986e-05,2.8801718328947836e-10,0.999956890126796,1.389073222142852e-09,1.9579293993207147e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1798,1798,0.0,EryP,MkP,0.9999560713296616,3.0,1,2,4.006458900144434e-05,3.799055697353673e-06,2.1532638926622606e-10,0.9999560713296616,5.1502311465992936e-08,1.3308001861836365e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2609,2609,0.0,MkP,MkP,0.9999559167540456,3.0,1,2,9.654261500851415e-06,3.442619189826978e-05,4.4762535058132876e-11,0.9999559167540456,8.672263351059204e-12,2.739120523790713e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1281,1281,0.0,EryP,MkP,0.9999539490089392,3.0,1,2,2.4629047536412104e-05,2.132300059095749e-05,1.2390313527493571e-11,0.9999539490089392,9.052574583090148e-08,8.404797245233617e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8249,8249,0.0,EryP,MkP,0.9999529591884372,3.0,1,2,2.989694424445268e-05,1.6501031808660537e-05,3.594645058307265e-09,0.9999529591884372,5.950554974876711e-07,4.418536731333885e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6970,6970,0.0,EryP,MkP,0.9999524402407796,3.0,1,2,3.664966060436485e-05,1.087563479560393e-05,1.332144981694668e-10,0.9999524402407796,2.1260195509180045e-08,1.3070410394173556e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3388,3388,0.0,EryP,MkP,0.9999500896924928,3.0,1,2,4.836241800705296e-05,1.5460214596104142e-06,8.202761767681822e-10,0.9999500896924928,2.4650012021896977e-11,1.0231144788153511e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
671,671,0.0,EryP,MkP,0.9999482623948248,3.0,1,2,4.687981130609162e-05,4.688482689393749e-06,4.0027783704539676e-10,0.9999482623948248,1.648456986258225e-07,4.065203254125579e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4312,4312,0.0,EryP,MkP,0.9999455038222924,3.0,1,2,3.976473391787871e-05,1.46456682815837e-05,3.900063953711129e-09,0.9999455038222924,6.438014361529638e-08,1.7495300578086624e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
647,647,0.0,EryP,MkP,0.9999446655765416,3.0,1,2,2.439653533493926e-05,2.7268171076636686e-05,1.7447445967577088e-08,0.9999446655765416,3.616712555559796e-06,3.55570455197285e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3225,3225,0.0,EryP,MkP,0.9999445734506512,3.0,1,2,4.711063591675846e-05,8.205603085050812e-06,2.0107808617066208e-10,0.9999445734506512,1.046302349672746e-07,5.479034074839685e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5488,5488,0.0,EryP,MkP,0.9999422903147912,3.0,1,2,5.231996875284815e-05,5.307583177588191e-06,7.241049996636005e-10,0.9999422903147912,5.944431650357706e-08,2.196485707742681e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6826,6826,0.0,EryP,MkP,0.9999402166725314,3.0,1,2,5.678305153791124e-05,2.986149848243058e-06,4.96729864082681e-10,0.9999402166725314,1.1124354678944041e-08,2.504997799453821e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7376,7376,0.0,EryP,MkP,0.99993924578693,3.0,1,2,5.61526268944666e-05,3.898144062193041e-06,1.1847816088506458e-10,0.99993924578693,6.928820430343964e-07,1.0441592135285261e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6300,6300,0.0,EryP,MkP,0.9999388660183748,3.0,1,2,2.428456504644448e-05,3.602825569605629e-05,2.4731215549902144e-11,0.9999388660183748,6.058189634957797e-07,2.153171882596923e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
108,108,0.0,EryP,MkP,0.9999386321074936,3.0,1,2,1.943401687788472e-05,3.975628366776397e-05,3.9178655177457036e-12,0.9999386321074936,2.174157833661885e-06,3.430209474509157e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2685,2685,0.0,EryP,MkP,0.9999358226734704,3.0,1,2,1.8291489260757903e-05,4.571813032556855e-05,3.2079366060065783e-10,0.9999358226734704,8.762509455370664e-08,7.976105504186812e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4307,4307,0.0,MkP,MkP,0.9999350724854176,3.0,1,2,3.076674516436029e-05,3.2174942389500644e-05,1.1279285374753733e-08,0.9999350724854176,1.921552354698416e-06,5.2995388465819526e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4588,4588,0.0,EryP,MkP,0.9999348961173242,3.0,1,2,4.438467479537042e-05,2.022379112978648e-05,3.154420504858789e-08,0.9999348961173242,3.230723763387092e-07,1.4080016931408405e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1302,1302,0.0,EryP,MkP,0.999930664349672,3.0,1,2,6.407466004082302e-05,4.869149758871321e-06,1.126222052494816e-11,0.999930664349672,3.9046110162829684e-07,1.3681644197360235e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
934,934,0.0,EryP,MkP,0.9999302565350608,3.0,1,2,2.156603364565913e-05,3.597311961738561e-05,4.6319538004307187e-10,0.9999302565350608,1.2156334085401022e-05,4.751439551360975e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5143,5143,0.0,EryP,MkP,0.999929540749607,3.0,1,2,6.857724498836215e-05,1.7853290012522906e-06,1.190538942352074e-09,0.999929540749607,8.866352901917336e-08,6.822335286145522e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
534,534,0.0,EryP,MkP,0.9999279367502092,3.0,1,2,5.470862873933538e-05,1.2487294651694676e-05,7.445003533720807e-10,0.9999279367502092,4.8588368865938185e-06,7.745012791754392e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5797,5797,0.0,MkP,MkP,0.9999270491932268,3.0,1,2,2.1460756730972008e-05,5.107241592193816e-05,1.4838045527706636e-10,0.9999270491932268,3.879250475870604e-07,2.9560692312348693e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6536,6536,0.0,MkP,MkP,0.99992692175447,3.0,1,2,3.448104827030247e-05,3.5651181571280846e-05,6.5798021460660066e-09,0.99992692175447,2.8764383741712787e-06,6.299751217600101e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8325,8325,0.0,EryP,MkP,0.9999252299218492,3.0,1,2,6.981953231176615e-05,4.50881341977811e-06,2.5315001497302116e-10,0.9999252299218492,4.387716515359824e-07,2.707617750609862e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3465,3465,0.0,EryP,MkP,0.9999247607880604,3.0,1,2,7.298219668190155e-05,1.5069231286467731e-06,3.201776787373532e-10,0.9999247607880604,7.37403996424665e-07,1.2367954952264031e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6993,6993,0.0,EryP,MkP,0.9999237520180986,3.0,1,2,5.5349644818393845e-05,1.8187099420195e-05,1.7613632137799344e-09,0.9999237520180986,2.7020768447749303e-06,7.399454743402056e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1092,1092,0.0,EryP,MkP,0.9999230873042556,3.0,1,2,5.378042761395205e-05,2.2323624778180963e-05,1.2844327718186744e-10,0.9999230873042556,7.936753560521989e-07,1.483955303964542e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
301,301,0.0,EryP,MkP,0.9999224224827368,3.0,1,2,5.231284783492261e-05,2.4985070621514647e-05,9.42899848228284e-11,0.9999224224827368,2.022681860855506e-07,7.723633055994346e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8310,8310,0.0,EryP,MkP,0.9999200344025472,3.0,1,2,6.023620566664949e-05,1.8262262536352035e-05,1.6626762740246027e-10,0.9999200344025472,1.4318100800722135e-06,3.5152902477931484e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
700,700,0.0,EryP,MkP,0.9999147764984636,3.0,1,2,1.4642837773132597e-05,6.961928840622163e-05,9.140131478036872e-12,0.9999147764984636,9.57498461865555e-07,3.867755069178164e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
631,631,0.0,EryP,MkP,0.9999143457481656,3.0,1,2,2.737438757046058e-05,4.790261372049199e-05,2.322492680988942e-09,0.9999143457481656,1.0360492493209789e-05,1.4435557459617372e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6814,6814,0.0,EryP,MkP,0.9999139290457966,3.0,1,2,8.454623901623073e-05,1.5096698856435348e-06,1.7788870073897335e-10,0.9999139290457966,1.2352517068803785e-08,2.5148957935408952e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3124,3124,0.0,EryP,MkP,0.9999136433901824,3.0,1,2,8.116169847273458e-05,3.893584654972068e-06,3.254970306477643e-09,0.9999136433901824,1.295308922414216e-06,2.762796908841449e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2092,2092,0.0,EryP,MkP,0.9999127680344924,3.0,1,2,8.022127048436629e-05,6.557911771569876e-06,4.691491977865916e-10,0.9999127680344924,4.462497023211047e-07,6.064400207878188e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2356,2356,0.0,EryP,MkP,0.9999108789199508,3.0,1,2,6.802026119018019e-05,1.672967582791921e-05,1.686109408572076e-08,0.9999108789199508,4.32223250326283e-06,3.2049433786257804e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3664,3664,0.0,EryP,MkP,0.9999096137339936,3.0,1,2,8.055048881009167e-05,9.646512648297575e-06,2.870228028969337e-11,0.9999096137339936,1.755872817152068e-07,1.3648564195885189e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1015,1015,0.0,EryP,MkP,0.9999093694926372,3.0,1,2,8.469962588407286e-05,4.154242506926776e-06,3.726613390385327e-10,0.9999093694926372,1.7599555190203777e-06,1.6310791291566332e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4302,4302,0.0,EryP,MkP,0.999907642387868,3.0,1,2,3.886264986782274e-05,4.8405300824800456e-05,2.364287545059095e-10,0.999907642387868,5.023901156729692e-06,6.552385384394725e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7721,7721,0.0,EryP,MkP,0.9999076400042428,3.0,1,2,5.191326673797373e-05,4.006412270806691e-05,1.2787084174784526e-10,0.9999076400042428,3.7130817971675363e-07,1.1170260499030566e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1254,1254,0.0,MkP,MkP,0.9999068188246112,3.0,1,2,4.1677276521456274e-05,3.390985149490982e-05,3.70121006451053e-08,0.9999068188246112,1.7513740002899035e-05,4.32952689335348e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6110,6110,0.0,EryP,MkP,0.9999031253071472,3.0,1,2,7.237624068163433e-05,2.4392129394367104e-05,2.763495424919076e-11,0.9999031253071472,1.0038461012730545e-07,5.910531919258646e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
801,801,0.0,EryP,MkP,0.9999016996084188,3.0,1,2,8.559287361670962e-05,1.1566600482390122e-05,2.8589616355317793e-09,0.9999016996084188,1.124687030723536e-06,1.3371489641746196e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1506,1506,0.0,EryP,MkP,0.999898612385242,3.0,1,2,5.495253508537068e-05,4.523147861884692e-05,9.06044126399112e-09,0.999898612385242,1.1101983774019696e-06,8.434223512206035e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1442,1442,0.0,EryP,MkP,0.99989555657363,3.0,1,2,5.327009113314764e-05,1.3572091927197438e-05,5.949743781053474e-09,0.99989555657363,3.7552425454437525e-05,4.2868111261776415e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8197,8197,0.0,EryP,MkP,0.99989532471869,3.0,1,2,9.096329959715064e-05,3.4110971914791385e-06,1.1776352022214992e-09,0.99989532471869,1.0292319663862005e-05,7.387222168953697e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6487,6487,0.0,EryP,MkP,0.999895224677015,3.0,1,2,2.2996457532559323e-05,8.026239783197472e-05,1.3667813316986883e-11,0.999895224677015,1.480200866910224e-06,3.6253085707816926e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4349,4349,0.0,EryP,MkP,0.9998951844960956,3.0,1,2,9.60340884970504e-05,7.854741532335567e-06,7.086298637087631e-09,0.9998951844960956,9.0745626054446e-07,1.2131315708383086e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1870,1870,0.0,EryP,MkP,0.9998936951512284,3.0,1,2,0.0001006529023254,5.445620233111947e-06,1.859093661931072e-10,0.9998936951512284,1.981857118861143e-07,7.954591741896726e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7466,7466,0.0,MkP,MkP,0.999891986958832,3.0,1,2,1.6176638259161962e-05,6.986728006538316e-05,5.357137691843069e-12,0.999891986958832,2.1921541645799338e-05,4.7575840504305296e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
672,672,0.0,EryP,MkP,0.9998903519193136,3.0,1,2,9.41096973219005e-05,4.984589474613328e-06,1.8591596135818458e-07,0.9998903519193136,1.033710232063124e-05,3.0775608067536846e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8260,8260,0.0,EryP,MkP,0.999885449676764,3.0,1,2,3.250206643057851e-05,8.193038440494036e-05,9.401983051592636e-11,0.999885449676764,1.1482541547467192e-07,2.952965325401423e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5691,5691,0.0,EryP,MkP,0.9998849806122724,3.0,1,2,3.124350444609213e-05,7.489732160483719e-05,1.6325599427691295e-09,0.9998849806122724,8.858786666469295e-06,1.814245024016968e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
590,590,0.0,MkP,MkP,0.9998836067356854,3.0,1,2,5.315507212761096e-05,2.4078745815457148e-05,5.066412081073847e-10,0.9998836067356854,3.909909376224445e-05,5.984596794576774e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7736,7736,0.0,EryP,MkP,0.9998814569739504,3.0,1,2,3.913552872276448e-05,2.088152381598688e-05,8.375664765514053e-10,0.9998814569739504,5.844098219422705e-05,8.415375040734765e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3920,3920,0.0,EryP,MkP,0.9998772587683056,3.0,1,2,9.179375893840564e-05,1.3327112134750004e-05,4.121888802346404e-10,0.9998772587683056,1.7609701069204497e-05,1.0247363036819234e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6144,6144,0.0,MkP,MkP,0.9998771842433496,3.0,1,2,8.432545076341966e-05,3.846583605409148e-05,3.7032675845299647e-10,0.9998771842433496,1.3746196413575332e-08,1.0353309729628868e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6263,6263,0.0,EryP,MkP,0.9998758992894006,3.0,1,2,0.0001165358053868,7.526289065440485e-06,2.700106938744745e-12,0.9998758992894006,3.6981066496225894e-08,1.6323803965092095e-09,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
